# rho_B       Z   N                   tau_n                    tau_p                    tau_t                    field                     spin-orbit                coul_dir                 coul_exc                  coul_tot                 skyrme                    strut_p                   pair_n                    e_pair_bcs_p              k_e                      coul_ee                  coul_pe                   mu_n                     mu_p                      mu_e                     mu_t                     e_t                       e/a_t                     p_nucl                   p_e                      p_ex                     p_t
  0.02750000  40  1179.5168503348355  1.3917714455577123E+004  3.7078559185218313E+002  1.4288500047429307E+004  -9.2536485097384921E+003  -3.9869244212015609E+001  1.8812522254923880E+002  -1.1431745543472479E+001  1.7669347700576640E+002  5.1716757704845641E+003   6.9077783679631466E-001   -2.3538198721508630E+002  -1.6445969075520687E-007  1.7491892324110020E+003  6.5006738914820843E+001  -1.5382721972033673E+002  0.0000000000000000E+000  -4.9611151995719169E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.5660595925472962E+003   5.3841483131138288E+000   6.0530819074253964E-002  1.3299666133515142E-002  1.5447669179236593E-005  7.3845932876948350E-002
  0.02775000  40  1204.0871261317143  1.4255015827093534E+004  3.6915562982568883E+002  1.4624171456919223E+004  -9.4151248808314067E+003  -3.9632623700956813E+001  1.8772347180640995E+002  -1.1406850707922505E+001  1.7631662109848727E+002  5.3457305734853535E+003   6.7612799535481827E-001   -2.3958874111512395E+002  -1.5161892407183635E-007  1.7427737167088114E+003  6.4771001809168681E+001  -1.5327996979776063E+002  0.0000000000000000E+000  -4.9753701746035652E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.7297889889341795E+003   5.4094193626584754E+000   6.1567706414606509E-002  1.3107813055267432E-002  1.5224838609752667E-005  7.4690744308483700E-002
  0.02800000  40  1166.8012723899415  1.3916498492537412E+004  3.6875685264918400E+002  1.4285255345186595E+004  -9.2794076031272070E+003  -3.9573367139071841E+001  1.8762598070500002E+002  -1.1400767256337812E+001  1.7622521344866223E+002  5.1424995883689780E+003   6.7007654115423065E-001   -2.3030147955086474E+002  -1.5186447676132210E-007  1.7660782826012919E+003  6.5627323374775571E+001  -1.5520688498469127E+002  0.0000000000000000E+000  -4.9843132174305993E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.5580731861987751E+003   5.4342610802921421E+000   6.1853232119604390E-002  1.3814797706048257E-002  1.6045975998964590E-005  7.5684075801651610E-002
  0.02825000  40  1168.4703046901056  1.4004264927826671E+004  3.6756908196137289E+002  1.4371834009788045E+004  -9.3311326333118286E+003  -3.9399322845333444E+001  1.8733336564807973E+002  -1.1382600344183947E+001  1.7595076530389571E+002  5.1772528189347750E+003   6.5903277725465159E-001   -2.2974283232142091E+002  -1.4326650016748218E-007  1.7705536156763369E+003  6.5791768269986704E+001  -1.5556552180583591E+002  0.0000000000000000E+000  -4.9966684293262176E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.5976551613878300E+003   5.4589265904099635E+000   6.2617021420370872E-002  1.3953771881455650E-002  1.6207389440893439E-005  7.6587000691267407E-002
  0.02850000  40  1192.8967744467238  1.4341970853070430E+004  3.6594638090700658E+002  1.4707917233977436E+004  -9.4935511871852214E+003  -3.9161368394742397E+001  1.8693122857472227E+002  -1.1357689503099786E+001  1.7557353907162252E+002  5.3507782174690965E+003   6.4383000808948054E-001   -2.3380534705985076E+002  -1.3537948630399772E-007  1.7638803737405617E+003  6.5546561775494411E+001  -1.5499745454347607E+002  0.0000000000000000E+000  -5.0107468746310460E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.7607524612545321E+003   5.4836322078021569E+000   6.3677773253431255E-002  1.3746926583638590E-002  1.5967146151983631E-005  7.7440666983221829E-002
  0.02875000  40  1218.5879042150468  1.4699508788954825E+004  3.6428438948286242E+002  1.5063793178437687E+004  -9.6653226399540054E+003  -3.8916211500748730E+001  1.8651935031740803E+002  -1.1332144370674289E+001  1.7518720594673380E+002  5.5347415329296646E+003   6.2935289671395367E-001   -2.3812629231703158E+002  -1.2754973512576715E-007  1.7568234383283170E+003  6.5287256323039315E+001  -1.5439718834478501E+002  0.0000000000000000E+000  -5.0250565512792519E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.9336643796883682E+003   5.5085006922407240E+000   6.4751348008734208E-002  1.3530698827492246E-002  1.5716005407688196E-005  7.8297762841634144E-002
  0.02900000  40  1165.9062885760952  1.4178415466840755E+004  3.6422292740022533E+002  1.4542638394240981E+004  -9.4469541681430328E+003  -3.8905267097722252E+001  1.8650551884255887E+002  -1.1331221845052344E+001  1.7517429699750653E+002  5.2319532559977379E+003   6.2579414657193411E-001   -2.2586036721961577E+002  -1.2554970436397286E-007  1.7875419854064180E+003  6.6416000389388472E+001  -1.5693534409391958E+002  0.0000000000000000E+000  -5.0323814096806615E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.6724476045010351E+003   5.5325380547821466E+000   6.4831290830339741E-002  1.4490882627040753E-002  1.6831223732059421E-005  7.9339004681112546E-002
  0.02925000  40  1184.5787435779534  1.4456395374708278E+004  3.6269942117213338E+002  1.4819094795880412E+004  -9.5835893861973655E+003  -3.8679345998516531E+001  1.8612691214203025E+002  -1.1307738560646992E+001  1.7481917358138347E+002  5.3716452372659078E+003   6.1170453454542439E-001   -2.2868788623821061E+002  -1.2148735214274995E-007  1.7834600847262893E+003  6.6266012405630676E+001  -1.5658264612984729E+002  0.0000000000000000E+000  -5.0460382745534858E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.8054187864428304E+003   5.5567493917439972E+000   6.5837339413950771E-002  1.4360436861030935E-002  1.6679715832366897E-005  8.0214455990814074E-002
  0.02950000  40  1168.1676134418394  1.4336531068951890E+004  3.6193639397029926E+002  1.4698467462922190E+004  -9.5429011056391646E+003  -3.8564902041438145E+001  1.8593711712059616E+002  -1.1295952670040490E+001  1.7464116445055561E+002  5.2916426196921393E+003   6.0244064829248600E-001   -2.2386772140719830E+002  -1.1939685965754822E-007  1.7967370633769019E+003  6.6753869953380899E+001  -1.5766977913314278E+002  0.0000000000000000E+000  -5.0562243857583013E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.7429047730109714E+003   5.5811004185078863E+000   6.6376880284385459E-002  1.4787985117737396E-002  1.7176297120544364E-005  8.1182041699243396E-002
  0.02975000  40  1170.3378169754951  1.4429521383175861E+004  3.6074941878095501E+002  1.4790270801956816E+004  -9.5971736862054731E+003  -3.8387100840903351E+001  1.8564222186551569E+002  -1.1277625316081458E+001  1.7436459654943422E+002  5.3290746114598705E+003   5.9148533830193628E-001   -2.2337811359333452E+002  -3.9308996641705421E-007  1.8007655150884482E+003  6.6901893717461022E+001  -1.5798905916021428E+002  0.0000000000000000E+000  -5.0683712631357572E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.7846726124574516E+003   5.6049815661735813E+000   6.7167018423929470E-002  1.4919577647085975E-002  1.7329136863211753E-005  8.2103925207878653E-002
  0.03000000  40  1178.4253226395563  1.4589104524487271E+004  3.5945222500661515E+002  1.4948556749493886E+004  -9.6813858400568788E+003  -3.8192433332654922E+001  1.8531859568914658E+002  -1.1257537498839334E+001  1.7406105819030725E+002  5.4030395342946658E+003   5.7898093600351785E-001   -2.2401887867372420E+002  -3.7629100436981261E-007  1.8018028109074628E+003  6.6940008703658336E+001  -1.5806045122607287E+002  0.0000000000000000E+000  -5.0809058826835887E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.8589882845657112E+003   5.6287633167939255E+000   6.8045024936055035E-002  1.4953603433348258E-002  1.7368656522337790E-005  8.3015997025925631E-002
  0.03025000  40  1203.9308006149520  1.4949189002467614E+004  3.5780536345390141E+002  1.5306994365921515E+004  -9.8559367181423404E+003  -3.7944984361107451E+001  1.8490595177917373E+002  -1.1231953931907737E+001  1.7367399784726592E+002  5.5867866612653343E+003   5.6308965253674614E-001   -2.2806580704456542E+002  -3.6891162084491318E-007  1.7942764419897696E+003  6.6663455417217122E+001  -1.5742264768784457E+002  0.0000000000000000E+000  -5.0949090710061782E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.0315074732235307E+003   5.6526516344352800E+000   6.9168413631980397E-002  1.4708036403394532E-002  1.7083439702728809E-005  8.3893533475077664E-002
  0.03050000  40  1170.7612292276681  1.4632337685616778E+004  3.5739841200562569E+002  1.4989736097622404E+004  -9.7260158368009597E+003  -3.7881853338784666E+001  1.8480505399192043E+002  -1.1225645735071486E+001  1.7357940825684881E+002  5.3994178157395072E+003   5.5691825725079980E-001   -2.2002649284758689E+002  -3.6652048350853733E-007  1.8157267253751409E+003  6.7451636428824074E+001  -1.5918339780137390E+002  0.0000000000000000E+000  -5.1034619688467053E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.8726494847852364E+003   5.6763045585513661E+000   6.9478106347070634E-002  1.5415998180322436E-002  1.7905710312945654E-005  8.4912010237706018E-002
  0.03075000  40  1174.4706334188293  1.4743245142445758E+004  3.5618327743271152E+002  1.5099428419878470E+004  -9.7885503444385067E+003  -3.7697548233440841E+001  1.8450137094181707E+002  -1.1206761789437806E+001  1.7329460915237914E+002  5.4464751363589066E+003   5.4591263549173163E-001   -2.1981733410120515E+002  -3.4499981325957329E-007  1.8188530633764055E+003  6.7566512132489834E+001  -1.5942662292045523E+002  0.0000000000000000E+000  -5.1156094339500100E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.9229029471366521E+003   5.6997026548079255E+000   7.0304601203580563E-002  1.5521276820976825E-002  1.8027987382587484E-005  8.5843906011939974E-002
  0.03100000  40  1200.0602451816469  1.5108222370691796E+004  3.5452650815252815E+002  1.5462748878844324E+004  -9.9661408067419779E+003  -3.7446327572998399E+001  1.8408429409034096E+002  -1.1180897852159720E+001  1.7290339623818116E+002  5.6320651407675305E+003   5.2971007225687572E-001   -2.2377722891738526E+002  -3.3881297727780309E-007  1.8110510166190643E+003  6.7279829798353205E+001  -1.5876659039602535E+002  0.0000000000000000E+000  -5.1295743733452994E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.0970881576049769E+003   5.7231801319156030E+000   7.1453918445043799E-002  1.5259545417201700E-002  1.7723996452207235E-005  8.6731187858697711E-002
  0.03125000  40  1171.7100933212944  1.4841130056373602E+004  3.5403703841365012E+002  1.5195167094787252E+004  -9.8576790070047336E+003  -3.7370072090436665E+001  1.8396219739738547E+002  -1.1173269660740566E+001  1.7278892773664478E+002  5.4729069434287285E+003   5.2296196322095057E-001   -2.1679614428879222E+002  -3.3319353175309184E-007  1.8301702490546845E+003  6.7982356003727702E+001  -1.6033098798474089E+002  0.0000000000000000E+000  -5.1383760989297336E+001  0.0000000000000000E+000  0.0000000000000000E+000  6.9631616578436306E+003   5.7465574449039201E+000   7.1823684712371549E-002  1.5906894622625581E-002  1.8475867424153439E-005  8.7749055202421281E-002
  0.03150000  40  1174.5117157112140  1.4939895528677827E+004  3.5286367849780737E+002  1.5292759207175635E+004  -9.9148529592959676E+003  -3.7190469836074890E+001  1.8366696584726617E+002  -1.1154924550136387E+001  1.7251204129712974E+002  5.5132278193407237E+003   5.1120778348649765E-001   -2.1636382043295956E+002  -3.2260481605741056E-007  1.8336637567433636E+003  6.8110722938119537E+001  -1.6060366708335604E+002  0.0000000000000000E+000  -5.1501792549828671E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.0072522989667677E+003   5.7696045318595113E+000   7.2649650054858711E-002  1.6027369456937241E-002  1.8615794208440191E-005  8.8695635306004383E-002
  0.03175000  40  1198.1653296910408  1.5287516271372551E+004  3.5122511803309152E+002  1.5638741389405643E+004  -1.0085401540030754E+004  -3.6939748144782335E+001  1.8325337732970277E+002  -1.1129242526206495E+001  1.7212413480349630E+002  5.6885242360336006E+003   4.9598378202335880E-001   -2.1988646684897148E+002  -3.1721129460420565E-007  1.8266427047864713E+003  6.7852738358740652E+001  -1.6000846530065871E+002  0.0000000000000000E+000  -5.1640513751619963E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.1723270104939902E+003   5.7927054154236197E+000   7.3792424758054587E-002  1.5785936424508373E-002  1.8335379213515955E-005  8.9596696561776476E-002
  0.03200000  40  1170.8972511097431  1.5027375709006281E+004  3.5073181186030450E+002  1.5378107520866586E+004  -9.9791925185016808E+003  -3.6862148136698593E+001  1.8312976420843276E+002  -1.1121517412576317E+001  1.7200824679585642E+002  5.5340611010240618E+003   4.8919796895143008E-001   -2.1322046967162436E+002  -3.1912971858018438E-007  1.8452734631119376E+003  6.8537314540678906E+001  -1.6152913600980156E+002  0.0000000000000000E+000  -5.1727513678559035E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.0423177506450693E+003   5.8157847366390421E+000   7.4171061263116803E-002  1.6432654949039172E-002  1.9086517245274085E-005  9.0622802729401250E-002
  0.03225000  40  1176.1443702558154  1.5155503803926900E+004  3.4950542646545824E+002  1.5505009230392359E+004  -1.0049894452353605E+004  -3.6672919404802940E+001  1.8281973011531585E+002  -1.1102247373897111E+001  1.7171748274141862E+002  5.5901593413753690E+003   4.7697423316049026E-001   -2.1323300437104845E+002  -3.1454181632767695E-007  1.8474251159240621E+003  6.8616375649452408E+001  -1.6169014024489374E+002  0.0000000000000000E+000  -5.1846607113208393E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.1004609422515559E+003   5.8385016745628375E+000   7.5046406609804925E-002  1.6508603511905719E-002  1.9174728469032444E-005  9.1574184850179680E-002
  0.03250000  40  1198.1912415915115  1.5489239320737877E+004  3.4787875619988381E+002  1.5837118076937761E+004  -1.0214888137520093E+004  -3.6421966581388844E+001  1.8240792548882365E+002  -1.1076651856758817E+001  1.7133127363206481E+002  5.7571392464683458E+003   4.6302590057439375E-001   -2.1640265706434926E+002  -2.9954687319770675E-007  1.8410586594311374E+003  6.8382444211107867E+001  -1.6114906933983173E+002  0.0000000000000000E+000  -5.1984594554337690E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.2581979293074883E+003   5.8612598248987586E+000   7.6185158971758551E-002  1.6284641452766820E-002  1.8914605458516628E-005  9.2488715029983889E-002
  0.03275000  40  1173.7601533555692  1.5257997664505641E+004  3.4733582625225455E+002  1.5605333490757896E+004  -1.0121088666742542E+004  -3.6335985883715793E+001  1.8227121322771873E+002  -1.1068107777681927E+001  1.7120310545003679E+002  5.6191119435816790E+003   4.5600653121391588E-001   -2.1036667742905794E+002  -2.9186178616645070E-007  1.8582557636592228E+003  6.9014340576856256E+001  -1.6254845835997440E+002  0.0000000000000000E+000  -5.2072986471654488E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.1426291982681514E+003   5.8840227514093861E+000   7.6603497976258275E-002  1.6894906690629274E-002  1.9623404084358007E-005  9.3518028070971912E-002
  0.03300000  40  1175.7560373602601  1.5345282637794495E+004  3.4620790963181452E+002  1.5691490547426309E+004  -1.0173227089558430E+004  -3.6160351328696592E+001  1.8198411025134314E+002  -1.1050268106318446E+001  1.7093384214502481E+002  5.6530369486842055E+003   4.4304860734337126E-001   -2.0971670658848109E+002  -2.8503974021162311E-007  1.8619923032375618E+003  6.9151637113376182E+001  -1.6283912916568252E+002  0.0000000000000000E+000  -5.2185757524696179E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.1807743816032789E+003   5.9064270798868455E+000   7.7441212328682313E-002  1.7029739871595003E-002  1.9780007364162035E-005  9.4490732207641481E-002
  0.03325000  40  1199.6613555576180  1.5705422474437961E+004  3.4453092750774596E+002  1.6049953401945706E+004  -1.0351105047829260E+004  -3.5899859464322539E+001  1.8155759129953628E+002  -1.1023750127926661E+001  1.7053384117160962E+002  5.8334823358237318E+003   4.2881413463328499E-001   -2.1314740927118493E+002  -2.7008735845841434E-007  1.8545255417868634E+003  6.8877276119810560E+001  -1.6220783425673358E+002  0.0000000000000000E+000  -5.2325471830827063E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.3506650040671148E+003   5.9288777475202687E+000   7.8632118990198452E-002  1.6761101655217613E-002  1.9467994933414337E-005  9.5412688640349477E-002
  0.03350000  40  1177.7443418735218  1.5500287919360180E+004  3.4394263577353109E+002  1.5844230555133712E+004  -1.0268615104495260E+004  -3.5806157672789844E+001  1.8140866613322396E+002  -1.1014443429670427E+001  1.7039422270355348E+002  5.7102035156692200E+003   4.2144878282942955E-001   -2.0766021362418718E+002  -2.6132332877895359E-007  1.8704205655203336E+003  6.9461327502430763E+001  -1.6349721396157057E+002  0.0000000000000000E+000  -5.2415077855990603E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.2480557096278480E+003   5.9513227755531650E+000   7.9089011233947723E-002  1.7336836196983459E-002  2.0136687234297103E-005  9.6445984118165490E-002
  0.03375000  40  1179.7590319367716  1.5589532720302255E+004  3.4279700337697454E+002  1.5932329723679230E+004  -1.0321778100444648E+004  -3.5626358487415587E+001  1.8111642856993879E+002  -1.0996261761137466E+001  1.7012016680880120E+002  5.7450454315559664E+003   4.0972615865257467E-001   -2.0702261655290846E+002  -2.5343975147109015E-007  1.8740678569687875E+003  6.9595344489466896E+001  -1.6377922416119671E+002  0.0000000000000000E+000  -5.2529474252158693E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.2870227982054594E+003   5.9734354792412709E+000   7.9936651488479935E-002  1.7471010287163188E-002  2.0292524940727099E-005  9.7427954300583847E-002
  0.03400000  40  1202.5509979593280  1.5936432085293689E+004  3.4118108015814920E+002  1.6277613165451838E+004  -1.0494331948861680E+004  -3.5373507421591327E+001  1.8070170844264044E+002  -1.0970513062183411E+001  1.6973119538045714E+002  5.9176389045490287E+003   3.9273162794779637E-001   -2.1010931144516894E+002  -2.4109564427505000E-007  1.8670512306394880E+003  6.9337523770773686E+001  -1.6318573834719572E+002  0.0000000000000000E+000  -5.2663683096047258E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4498316205537740E+003   5.9955942514924896E+000   8.1136439657036930E-002  1.7213575460663169E-002  1.9993524923614077E-005  9.8370008642623713E-002
  0.03425000  40  1179.9426402299905  1.5718249349881420E+004  3.4062249478857922E+002  1.6058871844669999E+004  -1.0405144960965297E+004  -3.5283513867137522E+001  1.8055970117925870E+002  -1.0961630861034685E+001  1.6959807031822407E+002  5.7880414401557891E+003   3.8538260065297436E-001   -2.0458198187229388E+002  -2.3348930008581308E-007  1.8832809072098848E+003  6.9933870856820562E+001  -1.6449975457592191E+002  0.0000000000000000E+000  -5.2750954466268794E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.3412661441414393E+003   6.0177141957715037E+000   8.1580821443256346E-002  1.7813401928667087E-002  2.0690198710665740E-005  9.9414913570634103E-002
  0.03450000  40  1180.4542126547060  1.5788515664971626E+004  3.3951623310119743E+002  1.6128031898072824E+004  -1.0449583494786724E+004  -3.5108591523233393E+001  1.8027619998858739E+002  -1.0943985513191780E+001  1.6933221447539557E+002  5.8126720262382587E+003   3.7383657824238981E-001   -2.0366868616656066E+002  -2.2730436352722340E-007  1.8876343688545383E+003  7.0093835296334007E+001  -1.6483848184954132E+002  0.0000000000000000E+000  -5.2862761149903903E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.3709731787239625E+003   6.0395327430501480E+000   8.2414184192872247E-002  1.7976932253222250E-002  2.0880132394010482E-005  1.0041199657848851E-001
  0.03475000  40  1176.5574622542485  1.5804633704386039E+004  3.3849697525202890E+002  1.6143130679638067E+004  -1.0468816981072336E+004  -3.4946729066387505E+001  1.8001594804737891E+002  -1.0927745838418955E+001  1.6908820220895987E+002  5.8084551717083023E+003   3.6498098064384976E-001   -2.0158700443316340E+002  -2.1646399152495639E-007  1.8942712818116786E+003  7.0337703162753513E+001  -1.6536352884807226E+002  0.0000000000000000E+000  -5.2972050805408188E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.3751848841659257E+003   6.0616016823031860E+000   8.3170983303607907E-002  1.8228399822673914E-002  2.1172201482494466E-005  1.0142055532776433E-001
  0.03500000  40  1177.8151439936507  1.5883918044322227E+004  3.3737455126753002E+002  1.6221292595589757E+004  -1.0517446985079248E+004  -3.4768540379883433E+001  1.7972746162220014E+002  -1.0909784827904108E+001  1.6881767679429601E+002  5.8378947469249224E+003   3.5333948641482493E-001   -2.0080392982102202E+002  -2.1030963355174564E-007  1.8981905113144564E+003  7.0481711918089871E+001  -1.6566573240724438E+002  0.0000000000000000E+000  -5.3084306848107161E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4091569272055895E+003   6.0832340587445017E+000   8.4024060899991176E-002  1.8378129840734031E-002  2.1346106619663197E-005  1.0242353684734487E-001
  0.03525000  40  1185.6800335609862  1.6045844490482043E+004  3.3610993255726601E+002  1.6381954423039309E+004  -1.0604729070747962E+004  -3.4567820692637916E+001  1.7940062981665483E+002  -1.0889464733459844E+001  1.6851116508319504E+002  5.9111686966819052E+003   3.3855626069680511E-001   -2.0113652717173559E+002  -1.9435274993869193E-007  1.8986254177216788E+003  7.0497692180760538E+001  -1.6568272725212006E+002  0.0000000000000000E+000  -5.3200777118078449E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4825173882268273E+003   6.1047885119622398E+000   8.5002171876246563E-002  1.8394801649911339E-002  2.1365470225499461E-005  1.0341833899638339E-001
  0.03550000  40  1180.4900244415089  1.6042673965155911E+004  3.3514900881477070E+002  1.6377822973970682E+004  -1.0614880400725922E+004  -3.4414018689954609E+001  1.7915305246086010E+002  -1.0874036732527530E+001  1.6827901572833292E+002  5.8968075702831402E+003   3.2804051681478086E-001   -1.9881089079654052E+002  -1.9205718422703312E-007  1.9058733785402462E+003  7.0764012160313897E+001  -1.6625647145440220E+002  0.0000000000000000E+000  -5.3304968195851401E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4774119190575102E+003   6.1265653707223446E+000   8.5747745985105372E-002  1.8674319978562774E-002  2.1690118977904874E-005  1.0444375608264606E-001
  0.03575000  40  1175.7899512300219  1.6046887959605914E+004  3.3415536066621604E+002  1.6381043320272131E+004  -1.0628388952285201E+004  -3.4254804352417104E+001  1.7889792598767147E+002  -1.0858106080919187E+001  1.6803981990675214E+002  5.8864393835412657E+003   3.1960548455481330E-001   -1.9702596555858560E+002  -1.8296503286917569E-007  1.9128686826854653E+003  7.1021048289998063E+001  -1.6680849919314392E+002  0.0000000000000000E+000  -5.3413313585142092E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.4755205350670321E+003   6.1479307567870158E+000   8.6500059655474609E-002  1.8947103673855596E-002  2.2006945663438770E-005  1.0546917027499365E-001
  0.03600000  40  1192.5517886094456  1.6326778982068417E+004  3.3264214499665474E+002  1.6659421127065074E+004  -1.0771306530430578E+004  -3.4014077060577556E+001  1.7850581985942969E+002  -1.0833707748474287E+001  1.6767211211095542E+002  6.0217726316848666E+003   3.0488965797530909E-001   -1.9888579507440895E+002  -1.7028437701714605E-007  1.9085409263075112E+003  7.0862028815284134E+001  -1.6643535843583172E+002  0.0000000000000000E+000  -5.3542718653163767E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.6048656027855641E+003   6.1692491933921252E+000   8.7654813286730748E-002  1.8777991843598102E-002  2.1810529458004714E-005  1.0645461565978685E-001
  0.03625000  40  1182.3722342881492  1.6255727837504561E+004  3.3183460517533621E+002  1.6587562442679897E+004  -1.0749440297389801E+004  -3.3883221014467182E+001  1.7829592998075543E+002  -1.0820633363141095E+001  1.6747529661761425E+002  5.9717142208932464E+003   2.9318630852685601E-001   -1.9571202997235213E+002  -1.6488171710140044E-007  1.9183468254068903E+003  7.1222337558951125E+001  -1.6721660478500715E+002  0.0000000000000000E+000  -5.3636015794975023E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.5673542152453701E+003   6.1907118003628172E+000   8.8319811443093990E-002  1.9162803041231465E-002  2.2257471273830081E-005  1.0750487195559928E-001
  0.03650000  40  1181.4853466128693  1.6306764697099015E+004  3.3077010988069617E+002  1.6637534806979711E+004  -1.0784906001506301E+004  -3.3711933679603007E+001  1.7801975531574925E+002  -1.0803423231280622E+001  1.6721633208446858E+002  5.9861332038782757E+003   2.8176081541641906E-001   -1.9454609318847787E+002  -1.6106163759524777E-007  1.9232631818734160E+003  7.1402984411784630E+001  -1.6759763469698044E+002  0.0000000000000000E+000  -5.3744096989774839E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.5876436829323693E+003   6.2118171977837200E+000   8.9156082886493598E-002  1.9357945576694322E-002  2.2484120963204084E-005  1.0853651258415112E-001
  0.03675000  40  1200.2607767756263  1.6615929925220138E+004  3.2920198237392987E+002  1.6945131907594066E+004  -1.0942203971119547E+004  -3.3461389041771177E+001  1.7761128861921475E+002  -1.0778002117864295E+001  1.6683328650135033E+002  6.1362998339341075E+003   2.6661360965545100E-001   -1.9669333726499534E+002  -1.5513592783211357E-007  1.9178109617985892E+003  7.1202647753423193E+001  -1.6713265272652035E+002  0.0000000000000000E+000  -5.3875662044345319E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.7304603469491176E+003   6.2329314058005165E+000   9.0368865732431275E-002  1.9141622793962174E-002  2.2232871322442376E-005  1.0953272139771589E-001
  0.03700000  40  1181.6038787277096  1.6434967627279475E+004  3.2856845561383864E+002  1.6763536082893315E+004  -1.0868139221025924E+004  -3.3357137397754208E+001  1.7744853702038540E+002  -1.0767790121151890E+001  1.6668074689923350E+002  6.0287204713688679E+003   2.6111926885687353E-001   -1.9218553046521515E+002  -1.5275330002164362E-007  1.9320340753242324E+003  7.1725262331708208E+001  -1.6827126536972935E+002  0.0000000000000000E+000  -5.3968764042038551E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.6409904123068136E+003   6.2540912603854855E+000   9.0871889111450443E-002  1.9709780931027963E-002  2.2892762555003812E-005  1.1060456280503340E-001
  0.03725000  40  1182.6055822853284  1.6510384239628340E+004  3.2745598361870105E+002  1.6837840223247040E+004  -1.0915120953718488E+004  -3.3177437271826783E+001  1.7715846784688833E+002  -1.0749710542711638E+001  1.6640875730417670E+002  6.0559505895609027E+003   2.4937539994652980E-001   -1.9135167018881063E+002  -1.4850331825598593E-007  1.9358866205979709E+003  7.1866820253830625E+001  -1.6856412562752155E+002  0.0000000000000000E+000  -5.4079279992499863E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.6727438898487744E+003   6.2749357749053072E+000   9.1755432445339846E-002  1.9865828319925446E-002  2.3074004831777786E-005  1.1164433477009707E-001
  0.03750000  40  1184.0366911454105  1.6589522428385611E+004  3.2635804100285554E+002  1.6915880469388467E+004  -1.0963889746276003E+004  -3.2999583747252117E+001  1.7687048502522003E+002  -1.0731780650622675E+001  1.6613870437459718E+002  6.0851298437398091E+003   2.3490129137053373E-001   -1.9017156532948678E+002  -1.4442497454569797E-007  1.9394885667133710E+003  7.1999170110434534E+001  -1.6883650435753108E+002  0.0000000000000000E+000  -5.4181384722420319E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.7065506920235366E+003   6.2960128138076659E+000   9.2655098149377141E-002  2.0012561566526196E-002  2.3244429116145723E-005  1.1269090414501949E-001
  0.03775000  40  1178.1476140199884  1.6574700203720116E+004  3.2540330609852316E+002  1.6900103509818640E+004  -1.0968039316625680E+004  -3.2844160146300140E+001  1.7662258618720389E+002  -1.0716277946497808E+001  1.6590630824070607E+002  6.0651263412873650E+003   2.2732230450310453E-001   -1.8822672002110804E+002  -1.4313724628846426E-007  1.9469937136607975E+003  7.2274938958173180E+001  -1.6942515774647802E+002  0.0000000000000000E+000  -5.4292409105105342E+001  0.0000000000000000E+000  0.0000000000000000E+000  7.6956767183014199E+003   6.3167076858507709E+000   9.3404689135664298E-002  2.0320910227334892E-002  2.3602562613285487E-005  1.1374920192561248E-001
